source_id,doi,title,availability_status,primary_fulltext_type,primary_local_path,successful_artifact_count,failed_attempt_count,failure_reasons,last_checked_at,fulltext_status,acquisition_status,failure_reason,publisher_url,manual_access_url
LIT_D861CF4FAB1F2A48,10.1289/ehp.10883,Ecological Uptake and Depuration of Carbon Nanotubes by <i>Lumbriculus variegatus</i>,available,html,data/raw/fulltext/html/LIT_D861CF4FAB1F2A48_dbf18132e3f5.html,1,3,URLError:<urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1032)>; html_landing_page_not_fulltext; http_403,2026-07-16T04:58:32Z,available,acquired,,https://doi.org/10.1289/ehp.10883,
LIT_4DB41D8FF2341637,10.3390/ijms12106656,Molecular Quantum Spintronics: Supramolecular Spin Valves Based on Single-Molecule Magnets and Carbon Nanotubes,available,html,data/raw/fulltext/html/LIT_4DB41D8FF2341637_84c3fd12f3e2.html,1,6,html_landing_page_not_fulltext; http_403; http_404,2026-07-16T04:58:47Z,available,acquired,,https://doi.org/10.3390/ijms12106656,
LIT_920AD764C13FB11B,10.1007/s12274-008-8012-9,Wafer scale synthesis of dense aligned arrays of single-walled carbon nanotubes,available,pdf,data/raw/fulltext/pdf/LIT_920AD764C13FB11B_6f061ea2c3d9.pdf,1,0,,2026-07-16T04:58:58Z,available,acquired,,https://doi.org/10.1007/s12274-008-8012-9,
LIT_2CBAB1EE4362DD19,10.1016/j.cej.2016.11.157,The influence of carbon source and catalyst nanoparticles on CVD synthesis of CNT aerogel,available,pdf,data/raw/fulltext/pdf/LIT_2CBAB1EE4362DD19_9204b6f99d5c.pdf,1,1,html_landing_page_not_fulltext,2026-07-16T04:59:10Z,available,acquired,,https://doi.org/10.1016/j.cej.2016.11.157,
LIT_77ACB59A07172EE0,10.1016/s0254-0584(02)00105-0,"On the role of catalyst, catalyst support and their interaction in synthesis of carbon nanotubes by CCVD",unavailable,,,0,2,html_landing_page_not_fulltext; http_403,2026-07-16T04:59:14Z,pending,queued,,https://doi.org/10.1016/s0254-0584(02)00105-0,
LIT_62DE922E1D001880,10.1155/2010/395191,Role of Reaction and Factors of Carbon Nanotubes Growth in Chemical Vapour Decomposition Process Using Methane—A Highlight,unavailable,,,0,3,http_403,2026-07-16T04:59:18Z,pending,queued,,https://doi.org/10.1155/2010/395191,
LIT_F2D0EAEF6124778C,10.1007/s11671-010-9710-2,Plasma-Assisted Synthesis of Carbon Nanotubes,available,pdf,data/raw/fulltext/pdf/LIT_F2D0EAEF6124778C_e77a776e49e4.pdf,1,0,,2026-07-16T04:59:27Z,available,acquired,,https://doi.org/10.1007/s11671-010-9710-2,
LIT_A500A5521A801BE3,10.1155/2022/4438286,A Methodical Review on Carbon-Based Nanomaterials in Energy-Related Applications,unavailable,,,0,3,http_403,2026-07-16T04:59:31Z,pending,queued,,https://doi.org/10.1155/2022/4438286,
LIT_A2AD11A61964181A,10.1186/s11671-015-1005-1,Field Emission Characteristics of the Structure of Vertically Aligned Carbon Nanotube Bundles,available,pdf,data/raw/fulltext/pdf/LIT_A2AD11A61964181A_7cc5c7eba889.pdf,1,0,,2026-07-16T04:59:41Z,available,acquired,,https://doi.org/10.1186/s11671-015-1005-1,
LIT_13B6E1F7F1E60E66,10.1351/pac-con-09-09-38,Synthesis of carbon nanotubes by plasma-enhanced chemical vapor deposition in an atmospheric-pressure microwave torch,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T04:59:59Z,pending,queued,,https://doi.org/10.1351/pac-con-09-09-38,
LIT_ACDBD9EA5B44494A,10.1038/s41598-020-60580-8,CVD-Grown Carbon Nanotube Branches on Black Silicon Stems for Ultrahigh Absorbance in Wide Wavelength Range,available,pdf,data/raw/fulltext/pdf/LIT_ACDBD9EA5B44494A_14cefcfcfc95.pdf,1,0,,2026-07-16T05:00:09Z,available,acquired,,https://doi.org/10.1038/s41598-020-60580-8,
LIT_3B360FDBA0962E1B,10.1016/j.carbon.2008.10.027,Catalytic chemical vapor deposition synthesis of single- and double-walled carbon nanotubes from α-(Al1−Fe )2O3 powders and self-supported foams,unavailable,,,0,2,html_landing_page_not_fulltext; http_403,2026-07-16T05:00:15Z,pending,queued,,https://doi.org/10.1016/j.carbon.2008.10.027,
LIT_4E0CCE1A50DA2A26,10.1088/1468-6996/9/2/025019,Fabrication of spintronics device by direct synthesis of single-walled carbon nanotubes from ferromagnetic electrodes,available,pdf,data/raw/fulltext/pdf/LIT_4E0CCE1A50DA2A26_f62442658617.pdf,1,1,http_403,2026-07-16T05:00:20Z,available,acquired,,https://doi.org/10.1088/1468-6996/9/2/025019,
LIT_9D1D16C5D2C154FD,10.1016/j.apsusc.2009.04.017,Impact of Mo and Ce on growth of single-walled carbon nanotubes by chemical vapour deposition using MgO-supported Fe catalysts,available,pdf,data/raw/fulltext/pdf/LIT_9D1D16C5D2C154FD_35b9a75566de.pdf,1,0,,2026-07-16T05:00:27Z,available,acquired,,https://doi.org/10.1016/j.apsusc.2009.04.017,
LIT_ED1D628BC55C93F4,10.1016/j.tsf.2011.01.326,High-quality single-walled carbon nanotubes synthesis by hot filament CVD on Ru nanoparticle catalyst,available,pdf,data/raw/fulltext/pdf/LIT_ED1D628BC55C93F4_3abdc5070026.pdf,1,0,,2026-07-16T05:00:35Z,available,acquired,,https://doi.org/10.1016/j.tsf.2011.01.326,
LIT_F1D45E46B0EA1D79,10.1155/2010/256906,Growth of Single-Walled Carbon Nanotubes by Plasma CVD,unavailable,,,0,3,http_403,2026-07-16T05:00:40Z,pending,queued,,https://doi.org/10.1155/2010/256906,
LIT_F2516364D3A97445,10.1002/smll.201202878,Decoupled Control of Carbon Nanotube Forest Density and Diameter by Continuous‐Feed Convective Assembly of Catalyst Particles,unavailable,,,0,4,http_403; http_500,2026-07-16T05:03:03Z,pending,queued,,https://doi.org/10.1002/smll.201202878,
LIT_56D9DFDC226B6020,10.3390/nano13202791,Direct Application of Carbon Nanotubes (CNTs) Grown by Chemical Vapor Deposition (CVD) for Integrated Circuits (ICs) Interconnection: Challenges and Developments,available,html,data/raw/fulltext/html/LIT_56D9DFDC226B6020_2d8daa311828.html,1,4,html_landing_page_not_fulltext; http_403,2026-07-16T05:03:13Z,available,acquired,,https://doi.org/10.3390/nano13202791,
LIT_F27CA92832125F8A,10.1007/s13204-013-0281-2,Growth of carbon nanotube filaments on carbon fiber cloth by catalytic chemical vapor deposition,available,pdf,data/raw/fulltext/pdf/LIT_F27CA92832125F8A_05c91ff8b0f8.pdf,1,0,,2026-07-16T05:03:24Z,available,acquired,,https://doi.org/10.1007/s13204-013-0281-2,
LIT_7DB638A390C20E74,10.3390/mi11060546,The Roles of an Aluminum Underlayer in the Biocompatibility and Mechanical Integrity of Vertically Aligned Carbon Nanotubes for Interfacing with Retinal Neurons,available,html,data/raw/fulltext/html/LIT_7DB638A390C20E74_d8fa1e4ba6ce.html,1,6,html_landing_page_not_fulltext; http_403,2026-07-16T05:03:35Z,available,acquired,,https://doi.org/10.3390/mi11060546,
LIT_93F668B13993016A,10.1039/d0ma00826e,Structure-controlled growth of vertically-aligned carbon nanotube forests using iron–nickel bimetallic catalysts,unavailable,,,0,2,http_403,2026-07-16T05:03:38Z,pending,queued,,https://doi.org/10.1039/d0ma00826e,
LIT_00B1AFE15BF0DB4E,10.3390/nano14090763,Investigation of Field Emission Properties of Carbon Nanotube Arrays of Different Morphologies,available,html,data/raw/fulltext/html/LIT_00B1AFE15BF0DB4E_182bb5d6b796.html,1,4,html_landing_page_not_fulltext; http_403,2026-07-16T05:03:47Z,available,acquired,,https://doi.org/10.3390/nano14090763,
LIT_46BBBCD86D612E63,10.1007/s11434-011-4919-8,Direct growth of single-walled carbon nanotubes on substrates,available,pdf,data/raw/fulltext/pdf/LIT_46BBBCD86D612E63_a1c588753433.pdf,1,0,,2026-07-16T05:03:55Z,available,acquired,,https://doi.org/10.1007/s11434-011-4919-8,
LIT_C604F0126CF213E1,10.3390/nano10061189,Vertically-Aligned Multi-Walled Carbon Nano Tube Pillars with Various Diameters under Compression: Pristine and NbTiN Coated,unavailable,,,0,6,RemoteDisconnected:Remote end closed connection without response; html_landing_page_not_fulltext; http_403,2026-07-16T05:04:29Z,pending,queued,,https://doi.org/10.3390/nano10061189,
LIT_83FA0F9754638BBF,10.5772/52674,Large Arrays and Networks of Carbon Nanotubes: Morphology Control by Process Parameters,available,pdf,data/raw/fulltext/pdf/LIT_83FA0F9754638BBF_0a594ec7d838.pdf,1,0,,2026-07-16T05:25:58Z,available,acquired,,https://doi.org/10.5772/52674,
LIT_F5C87E84F498DD3B,10.25073/2588-1124/vnumap.4477,Hot-filament CVD Growth of Vertically-aligned Carbon Nanotubes on Support Materials for Field Electron Emitters,available,pdf,data/raw/fulltext/pdf/LIT_F5C87E84F498DD3B_dfb14539cc11.pdf,1,0,,2026-07-16T05:26:03Z,available,acquired,,https://doi.org/10.25073/2588-1124/vnumap.4477,
LIT_8E0BCD20997BB34A,10.3390/nano15191506,Vertically Aligned Carbon Nanotubes Grown on Copper Foil as Electrodes for Electrochemical Double Layer Capacitors,available,html,data/raw/fulltext/html/LIT_8E0BCD20997BB34A_47ddc0446083.html,1,4,html_landing_page_not_fulltext; http_403,2026-07-16T05:26:12Z,available,acquired,,https://doi.org/10.3390/nano15191506,
LIT_344FFE399E594153,10.31438/trf.hh2014.5,MEMS DEVICE INTEGRATED WITH VERTICALLY ALIGNED CARBON NANOTUBES FOR VIRUS CAPTURE AND DETECTION,available,pdf,data/raw/fulltext/pdf/LIT_344FFE399E594153_cf2cc4202031.pdf,1,0,,2026-07-16T05:26:20Z,available,acquired,,https://doi.org/10.31438/trf.hh2014.5,
LIT_57766B564B7B2939,10.2109/jcersj2.122.187,Synthesis of vertically-aligned CNT arrays from diameter-controlled Fe&lt;sub&gt;3&lt;/sub&gt;O&lt;sub&gt;4&lt;/sub&gt; nanoparticles,available,pdf,data/raw/fulltext/pdf/LIT_57766B564B7B2939_81ba8bca0c5f.pdf,1,0,,2026-07-16T05:26:26Z,available,acquired,,https://doi.org/10.2109/jcersj2.122.187,
LIT_2EBA876191708AEF,10.1002/aelm.201700212,One‐Step Growth of Graphene/Carbon Nanotube Hybrid Films on Soda‐Lime Glass for Transparent Conducting Applications,unavailable,,,0,2,http_403,2026-07-16T05:26:29Z,pending,queued,,https://doi.org/10.1002/aelm.201700212,
LIT_0D3B0A5D40602AEC,10.1016/j.carbon.2017.02.007,Length dependent stability of single-walled carbon nanotubes and how it affects their growth,available,pdf,data/raw/fulltext/pdf/LIT_0D3B0A5D40602AEC_2c64b8daba39.pdf,1,3,html_landing_page_not_fulltext; unsupported_or_unrecognized_content,2026-07-16T05:26:44Z,available,acquired,,https://doi.org/10.1016/j.carbon.2017.02.007,
LIT_6AE6B38361FB1223,10.1088/2053-1591/ab23dc,Growth of vertically-aligned carbon nanotubes on graphite for electric double-layer capacitors,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:26:56Z,pending,queued,,https://doi.org/10.1088/2053-1591/ab23dc,
LIT_F756A1633B714C68,10.1002/adfm.202301103,Floating Catalyst Chemical Vapor Deposition Patterning Nitrogen‐Doped Single‐Walled Carbon Nanotubes for Shape Tailorable and Flexible Micro‐Supercapacitors,unavailable,,,0,2,http_403,2026-07-16T05:26:59Z,pending,queued,,https://doi.org/10.1002/adfm.202301103,
LIT_D08FBA154583BB4C,10.1515/gps-2020-0036,"Synthesis, characterization, and electrochemical properties of carbon nanotubes used as cathode materials for Al–air batteries from a renewable source of water hyacinth",unavailable,,,0,3,html_landing_page_not_fulltext; http_403,2026-07-16T05:27:04Z,pending,queued,,https://doi.org/10.1515/gps-2020-0036,
LIT_E94644A1EE5E65F3,10.1038/srep01460,Chiral-Selective Growth of Single-Walled Carbon Nanotubes on Lattice-Mismatched Epitaxial Cobalt Nanoparticles,available,pdf,data/raw/fulltext/pdf/LIT_E94644A1EE5E65F3_441379958365.pdf,1,0,,2026-07-16T05:27:13Z,available,acquired,,https://doi.org/10.1038/srep01460,
LIT_960D4EBE5F445BFD,10.1186/1556-276x-6-303,Synthesis of carbon nanotubes with and without catalyst particles,available,pdf,data/raw/fulltext/pdf/LIT_960D4EBE5F445BFD_dc786df34137.pdf,2,1,html_landing_page_not_fulltext,2026-07-16T05:27:43Z,available,acquired,,https://doi.org/10.1186/1556-276x-6-303,
LIT_9B4BCF02D1067EA7,10.1016/j.diamond.2015.10.025,"The effects of catalyst pretreatment, growth atmosphere and temperature on carbon nanotube synthesis using Co–Mo/MgO catalyst",unavailable,,,0,6,html_landing_page_not_fulltext; unsupported_or_unrecognized_content,2026-07-16T05:28:07Z,pending,queued,,https://doi.org/10.1016/j.diamond.2015.10.025,
LIT_C664BA1292AEC70B,10.1021/jp992328o,"Controlled Chemical Routes to Nanotube Architectures, Physics, and Devices",unavailable,,,0,2,http_403,2026-07-16T05:28:10Z,pending,queued,,https://doi.org/10.1021/jp992328o,
LIT_E030672E9652A069,10.1186/s11671-015-1056-3,Different Technical Applications of Carbon Nanotubes,available,pdf,data/raw/fulltext/pdf/LIT_E030672E9652A069_292ab370ed76.pdf,1,0,,2026-07-16T05:28:20Z,available,acquired,,https://doi.org/10.1186/s11671-015-1056-3,
LIT_391FC39B08AD38A9,10.1103/physrevlett.100.056105,Understanding the Nucleation Mechanisms of Carbon Nanotubes in Catalytic Chemical Vapor Deposition,available,pdf,data/raw/fulltext/pdf/LIT_391FC39B08AD38A9_276c60956872.pdf,1,0,,2026-07-16T05:28:25Z,available,acquired,,https://doi.org/10.1103/physrevlett.100.056105,
LIT_D768C710BBC4672C,10.1007/s11581-022-04567-7,Carbon Nanotube prepared by catalytic pyrolysis as the electrode for supercapacitors from polypropylene wasted face masks,available,html,data/raw/fulltext/html/LIT_D768C710BBC4672C_94f3ab760c71.html,3,1,html_landing_page_not_fulltext,2026-07-16T05:28:52Z,available,acquired,,https://doi.org/10.1007/s11581-022-04567-7,
LIT_B917C9617169F443,10.3390/polym15102309,Growing Carbon Nanotubes In Situ Surrounding Carbon Fiber Surface via Chemical Vapor Deposition to Reinforce Flexural Strength of Carbon Fiber Composites,available,html,data/raw/fulltext/html/LIT_B917C9617169F443_29a76c0d8f7c.html,1,6,html_landing_page_not_fulltext; http_403,2026-07-16T05:29:09Z,available,acquired,,https://doi.org/10.3390/polym15102309,
LIT_6698766A719789BA,10.1007/s00339-005-3338-6,Catalyst patterning methods for surface-bound chemical vapor deposition of carbon nanotubes,available,pdf,data/raw/fulltext/pdf/LIT_6698766A719789BA_ea7b4dfb0925.pdf,1,0,,2026-07-16T05:29:12Z,available,acquired,,https://doi.org/10.1007/s00339-005-3338-6,
LIT_409855455BD0EF02,10.5402/2012/985834,Comparison of Straight and Helical Nanotube Production in a Swirled Fluid CVD Reactor,unavailable,,,0,2,http_403,2026-07-16T05:29:17Z,pending,queued,,https://doi.org/10.5402/2012/985834,
LIT_100F0D7F77E9D6BE,10.1016/j.carbon.2011.03.009,One-step growth of graphene–carbon nanotube hybrid materials by chemical vapor deposition,unavailable,,,0,4,html_landing_page_not_fulltext; http_403; http_405,2026-07-16T05:29:22Z,pending,queued,,https://doi.org/10.1016/j.carbon.2011.03.009,
LIT_D5A7DC6884295789,10.1016/j.diamond.2014.11.002,Direct growth of carbon nanotubes on carbon fibers: Effect of the CVD parameters on the degradation of mechanical properties of carbon fibers,unavailable,,,0,7,URLError:<urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1032)>; html_landing_page_not_fulltext; http_405,2026-07-16T05:30:34Z,pending,queued,,https://doi.org/10.1016/j.diamond.2014.11.002,
LIT_4B17E877536A6E0E,10.1021/acs.analchem.5b01257,Carbon Nanotubes Grown on Metal Microelectrodes for the Detection of Dopamine,available,pdf,data/raw/fulltext/pdf/LIT_4B17E877536A6E0E_6d83e8ba738c.pdf,1,1,http_403,2026-07-16T05:30:52Z,available,acquired,,https://doi.org/10.1021/acs.analchem.5b01257,
LIT_E88F2527485B87CB,10.1109/iedm.2006.346804,"Carbon Nanotubes: From Growth, Placement and Assembly Control to 60mV/decade and Sub-60 mV/decade Tunnel Transistors",available,pdf,data/raw/fulltext/pdf/LIT_E88F2527485B87CB_d85c34cfa6da.pdf,1,0,,2026-07-16T05:31:07Z,available,acquired,,https://doi.org/10.1109/iedm.2006.346804,
LIT_E7868486310B8B49,10.36348/sjet.2024.v09i02.005,"Chirality Engineering of Carbon Nanotubes, Modeling and Photons Density Improvement for Solar cell Applications",available,pdf,data/raw/fulltext/pdf/LIT_E7868486310B8B49_3c0461788a9a.pdf,1,0,,2026-07-16T05:31:14Z,available,acquired,,https://doi.org/10.36348/sjet.2024.v09i02.005,
LIT_E9BE1E06A502226C,10.1186/s40486-019-0091-8,Development of a fully automated desktop chemical vapor deposition system for programmable and controlled carbon nanotube growth,available,pdf,data/raw/fulltext/pdf/LIT_E9BE1E06A502226C_0c4f6825bcbd.pdf,1,0,,2026-07-16T05:31:26Z,available,acquired,,https://doi.org/10.1186/s40486-019-0091-8,
LIT_F131336078B20564,10.1016/j.ces.2018.07.047,Producing carbon nanotubes from thermochemical conversion of waste plastics using Ni/ceramic based catalyst,available,pdf,data/raw/fulltext/pdf/LIT_F131336078B20564_9281441a597b.pdf,1,0,,2026-07-16T05:31:32Z,available,acquired,,https://doi.org/10.1016/j.ces.2018.07.047,
LIT_25D339F1DCC67CED,10.1016/j.psep.2020.08.027,Investigation of spherical alumina supported catalyst for carbon nanotubes production from waste polyethylene,available,pdf,data/raw/fulltext/pdf/LIT_25D339F1DCC67CED_43695745db55.pdf,1,0,,2026-07-16T05:31:39Z,available,acquired,,https://doi.org/10.1016/j.psep.2020.08.027,
LIT_1D9479E2BC5CDCEF,10.1002/ente.201800923,"Highly Selective, Iron‐Driven CO<sub>2</sub> Methanation",available,pdf,data/raw/fulltext/pdf/LIT_1D9479E2BC5CDCEF_e08a530a34e7.pdf,1,0,,2026-07-16T05:31:45Z,available,acquired,,https://doi.org/10.1002/ente.201800923,
LIT_02AF728DA15F27C8,10.1155/2013/785160,Carbon Nanotubes Synthesis via Arc Discharge with a Yttria Catalyst,unavailable,,,0,2,http_403,2026-07-16T05:31:51Z,pending,queued,,https://doi.org/10.1155/2013/785160,
LIT_B2A95C43943561F3,10.4314/bcse.v31i2.5,Direct growth of vertically aligned carbon nanotubes on silicon substrate by spray pyrolysis of Glycine max oil,unavailable,,,0,3,http_403,2026-07-16T05:31:57Z,pending,queued,,https://doi.org/10.4314/bcse.v31i2.5,
LIT_9181CCCE7A19C985,10.1371/journal.pone.0157264,Carbon Nanotubes Filled with Different Ferromagnetic Alloys Affect the Growth and Development of Rice Seedlings by Changing the C:N Ratio and Plant Hormones Concentrations,available,pdf,data/raw/fulltext/pdf/LIT_9181CCCE7A19C985_2d115a7abe52.pdf,1,0,,2026-07-16T05:32:01Z,available,acquired,,https://doi.org/10.1371/journal.pone.0157264,
LIT_C675F16F08B52B41,10.1186/1556-276x-6-92,Scalable synthesis of aligned carbon nanotubes bundles using green natural precursor: neem oil,available,pdf,data/raw/fulltext/pdf/LIT_C675F16F08B52B41_ddb064c10b77.pdf,1,0,,2026-07-16T05:32:12Z,available,acquired,,https://doi.org/10.1186/1556-276x-6-92,
LIT_85779E66B8B0D55E,10.3389/fmats.2020.00068,Electrochemical Sensor: L-Cysteine Induced Selectivity Enhancement of Electrochemically Reduced Graphene Oxide–Multiwalled Carbon Nanotubes Hybrid for Detection of Lead (Pb2+) Ions,available,pdf,data/raw/fulltext/pdf/LIT_85779E66B8B0D55E_673ccf4be0c0.pdf,1,0,,2026-07-16T05:32:19Z,available,acquired,,https://doi.org/10.3389/fmats.2020.00068,
LIT_5F800A5B465A9A10,10.1155/2013/105145,Multiwalled Carbon Nanotube Synthesis Using Arc Discharge with Hydrocarbon as Feedstock,unavailable,,,0,3,http_403,2026-07-16T05:32:24Z,pending,queued,,https://doi.org/10.1155/2013/105145,
LIT_D1DCD57210281936,10.1007/s13204-017-0549-z,A new approach for orientation-controlled growth of CNTs: an in-depth analysis on the role of oxygen plasma treatment to catalyst,available,pdf,data/raw/fulltext/pdf/LIT_D1DCD57210281936_76ab3fed07d9.pdf,1,0,,2026-07-16T05:32:36Z,available,acquired,,https://doi.org/10.1007/s13204-017-0549-z,
LIT_409E04302856FA93,10.18185/erzifbed.714448,Investigation and Optimization of Temperature Dependent Parameters for Growing Millimeter-Long Vertically Aligned Carbon Nanotubes,available,pdf,data/raw/fulltext/pdf/LIT_409E04302856FA93_67ad3ce11226.pdf,1,0,,2026-07-16T05:32:41Z,available,acquired,,https://doi.org/10.18185/erzifbed.714448,
